"Step","Asterix-v4__my_baseline_intrinsic__1__1667739569 - charts/mean_episodic_return","Asterix-v4__my_baseline_intrinsic__1__1667739569 - charts/mean_episodic_return__MIN","Asterix-v4__my_baseline_intrinsic__1__1667739569 - charts/mean_episodic_return__MAX","Asterix-v4__my_baseline_intrinsic__1__1667738893 - charts/mean_episodic_return","Asterix-v4__my_baseline_intrinsic__1__1667738893 - charts/mean_episodic_return__MIN","Asterix-v4__my_baseline_intrinsic__1__1667738893 - charts/mean_episodic_return__MAX","Asterix-v4__state_of_art_intrinsic__1__1667413456 - charts/mean_episodic_return","Asterix-v4__state_of_art_intrinsic__1__1667413456 - charts/mean_episodic_return__MIN","Asterix-v4__state_of_art_intrinsic__1__1667413456 - charts/mean_episodic_return__MAX","Asterix-v4__state_of_art_intrinsic__1__1666563907 - charts/mean_episodic_return","Asterix-v4__state_of_art_intrinsic__1__1666563907 - charts/mean_episodic_return__MIN","Asterix-v4__state_of_art_intrinsic__1__1666563907 - charts/mean_episodic_return__MAX","Asterix-v4__state_of_art_intrinsic__1__1666563380 - charts/mean_episodic_return","Asterix-v4__state_of_art_intrinsic__1__1666563380 - charts/mean_episodic_return__MIN","Asterix-v4__state_of_art_intrinsic__1__1666563380 - charts/mean_episodic_return__MAX","Asterix-v4__my_baseline_intrinsic__1__1666207129 - charts/mean_episodic_return","Asterix-v4__my_baseline_intrinsic__1__1666207129 - charts/mean_episodic_return__MIN","Asterix-v4__my_baseline_intrinsic__1__1666207129 - charts/mean_episodic_return__MAX"
"12853888","","","","","","","","","","275","275","275","","","","","",""
"12853968","","","","","","","100","100","100","","","","","","","","",""
"12854496","","","","","","","300","300","300","","","","","","","","",""
"12854784","","","","","","","","","","","","","","","","150","150","150"
"12854912","","","","","","","","","","","","","","","","600","600","600"
"12855344","","","","","","","150","150","150","","","","","","","","",""
"12855680","","","","","","","","","","300","300","300","","","","","",""
"12856416","","","","","","","100","100","100","","","","","","","","",""
"12857376","","","","","","","150","150","150","","","","","","","","",""
"12858320","","","","","","","100","100","100","","","","","","","","",""
"12859904","","","","","","","","","","350","350","350","","","","","",""
"12861584","","","","","","","200","200","200","","","","","","","","",""
"12861616","","","","","","","100","100","100","","","","","","","","",""
"12862720","","","","","","","","","","300","300","300","","","","","",""
"12862976","","","","","","","","","","","","","","","","650","650","650"
"12863872","","","","","","","","","","225","225","225","","","","","",""
"12864128","","","","","","","","","","","","","","","","350","350","350"
"12865840","","","","","","","350","350","350","","","","","","","","",""
"12866048","","","","","","","","","","25","25","25","","","","","",""
"12866688","","","","","","","","","","300","300","300","","","","450","450","450"
"12866784","","","","","","","450","450","450","","","","","","","","",""
"12867984","","","","","","","200","200","200","","","","","","","","",""
"12868688","","","","","","","150","150","150","","","","","","","","",""
"12869120","","","","","","","","","","350","350","350","","","","","",""
"12869424","","","","","","","375","375","375","","","","","","","","",""
"12869856","","","","","","","100","100","100","","","","","","","","",""
"12870272","","","","","","","","","","","","","","","","450","450","450"
"12871808","","","","","","","","","","200","200","200","","","","","",""
"12871936","","","","","","","400","400","400","","","","","","","","",""
"12873744","","","","","","","200","200","200","","","","","","","","",""
"12873792","","","","","","","250","250","250","","","","","","","","",""
"12876384","","","","","","","100","100","100","","","","","","","","",""
"12877216","","","","","","","150","150","150","","","","","","","","",""
"12877488","","","","","","","250","250","250","","","","","","","","",""
"12877952","","","","","","","","","","100","100","100","","","","","",""
"12878848","","","","","","","","","","150","150","150","","","","","",""
"12879232","","","","","","","","","","","","","","","","550","550","550"
"12879584","","","","","","","200","200","200","","","","","","","","",""
"12879616","","","","","","","","","","200","200","200","","","","","",""
"12880128","","","","","","","","","","300","300","300","","","","","",""
"12880400","","","","","","","150","150","150","","","","","","","","",""
"12880512","","","","","","","","","","","","","","","","350","350","350"
"12880640","","","","","","","","","","250","250","250","","","","","",""
"12880768","","","","","","","200","200","200","","","","","","","","",""
"12881536","","","","","","","","","","350","350","350","","","","","",""
"12882816","","","","","","","","","","350","350","350","","","","","",""
"12883456","","","","","","","300","300","300","","","","","","","","",""
"12883808","","","","","","","150","150","150","","","","","","","","",""
"12886016","","","","","","","","","","","","","","","","350","350","350"
"12886912","","","","","","","","","","250","250","250","","","","","",""
"12887168","","","","","","","","","","200","200","200","","","","","",""
"12887680","","","","","","","","","","400","400","400","","","","","",""
"12888448","","","","","","","","","","233.3333282470703","233.3333282470703","233.3333282470703","","","","","",""
"12888768","","","","","","","350","350","350","","","","","","","","",""
"12889088","","","","","","","","","","","","","","","","600","600","600"
"12889472","","","","","","","","","","","","","","","","400","400","400"
"12889600","","","","","","","50","50","50","","","","","","","","",""
"12890368","","","","","","","","","","350","350","350","","","","","",""
"12890432","","","","","","","250","250","250","","","","","","","","",""
"12890752","","","","","","","","","","116.66666412353516","116.66666412353516","116.66666412353516","","","","","",""
"12890896","","","","","","","250","250","250","","","","","","","","",""
"12891008","","","","","","","","","","100","100","100","","","","","",""
"12891248","","","","","","","150","150","150","","","","","","","","",""
"12891520","","","","","","","","","","283.3333435058594","283.3333435058594","283.3333435058594","","","","","",""
"12891616","","","","","","","250","250","250","","","","","","","","",""
"12892160","","","","","","","","","","250","250","250","","","","","",""
"12892416","","","","","","","","","","175","175","175","","","","","",""
"12892672","","","","","","","","","","225","225","225","","","","","",""
"12892800","","","","","","","450","450","450","","","","","","","","",""
"12893056","","","","","","","","","","125","125","125","","","","","",""
"12894208","","","","","","","","","","300","300","300","","","","","",""
"12895104","","","","","","","","","","250","250","250","","","","","",""
"12895456","","","","","","","150","150","150","","","","","","","","",""
"12897584","","","","","","","150","150","150","","","","","","","","",""
"12897920","","","","","","","","","","175","175","175","","","","","",""
"12898688","","","","","","","","","","200","200","200","","","","","",""
"12898832","","","","","","","100","100","100","","","","","","","","",""
"12899072","","","","","","","","","","","","","","","","250","250","250"
"12900080","","","","","","","100","100","100","","","","","","","","",""
"12900384","","","","","","","225","225","225","","","","","","","","",""
"12901120","","","","","","","","","","90","90","90","","","","","",""
"12901376","","","","","","","","","","250","250","250","","","","","",""
"12902688","","","","","","","400","400","400","","","","","","","","",""
"12902784","","","","","","","","","","450","450","450","","","","","",""
"12903744","","","","","","","100","100","100","","","","","","","","",""
"12904880","","","","","","","75","75","75","","","","","","","","",""
"12905600","","","","","","","","","","","","","","","","450","450","450"
"12905792","","","","","","","400","400","400","","","","","","","","",""
"12905984","","","","","","","","","","","","","","","","650","650","650"
"12906112","","","","","","","","","","300","300","300","","","","","",""
"12907392","","","","","","","","","","","","","","","","800","800","800"
"12907632","","","","","","","100","100","100","","","","","","","","",""
"12907776","","","","","","","","","","450","450","450","","","","","",""
"12908384","","","","","","","150","150","150","","","","","","","","",""
"12908496","","","","","","","250","250","250","","","","","","","","",""
"12908544","","","","","","","","","","250","250","250","","","","","",""
"12909920","","","","","","","0","0","0","","","","","","","","",""
"12909952","","","","","","","","","","100","100","100","","","","","",""
"12910576","","","","","","","150","150","150","","","","","","","","",""
"12910592","","","","","","","","","","250","250","250","","","","","",""
"12910720","","","","","","","","","","300","300","300","","","","","",""
"12911184","","","","","","","300","300","300","","","","","","","","",""
"12911456","","","","","","","400","400","400","","","","","","","","",""
"12912592","","","","","","","150","150","150","","","","","","","","",""
"12913776","","","","","","","150","150","150","","","","","","","","",""
"12913920","","","","","","","","","","350","350","350","","","","","",""
"12914304","","","","","","","","","","250","250","250","","","","","",""
"12914752","","","","","","","400","400","400","","","","","","","","",""
"12914816","","","","","","","","","","250","250","250","","","","","",""
"12915200","","","","","","","","","","225","225","225","","","","","",""
"12916304","","","","","","","150","150","150","","","","","","","","",""
"12918496","","","","","","","150","150","150","","","","","","","","",""
"12919808","","","","","","","","","","425","425","425","","","","","",""
"12919904","","","","","","","150","150","150","","","","","","","","",""
"12920528","","","","","","","150","150","150","","","","","","","","",""
"12920832","","","","","","","","","","100","100","100","","","","","",""
"12921168","","","","","","","50","50","50","","","","","","","","",""
"12921552","","","","","","","500","500","500","","","","","","","","",""
"12922112","","","","","","","","","","216.6666717529297","216.6666717529297","216.6666717529297","","","","","",""
"12922496","","","","","","","","","","250","250","250","","","","","",""
"12923264","","","","","","","","","","275","275","275","","","","","",""
"12923648","","","","","","","","","","100","100","100","","","","","",""
